"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Advancing Blockchain-Based Systems to Enhance Security and Privacy in Healthcare Data Management Practices","M. Gulhane; N. Rakesh; S. Dixit; R. Sharma; S. Kumar","Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International (Deemed University), Pune, India; Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International (Deemed University), Pune, India; Centre of Research Impact and Outcome, Chitkara University, Rajpura, Punjab, India; Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International (Deemed University), Pune, India; School of Computer Science and Artificial Intelligence, SR University, Warangal, Telangana, India",2025 10th International Conference on Signal Processing and Communication (ICSC),"24 Apr 2025","2025","","","228","234","Blockchain technology has become a new way to deal with the problems that healthcare data management has been having for a long time, especially when it comes to security and privacy. More and more, healthcare systems need to keep private patient information safe from leaks, illegal access, and changes. Cyberattacks are becoming more likely against traditional controlled data store models. This makes blockchain's autonomous design a hopeful answer. This study looks into how blockchain-based systems might be able to make hospital data handling safer and more private. By using blockchain's main features immutability, openness, and digital security healthcare providers can make sure that data is correct, make it safe for patients to share data, and keep strict privacy controls. This essay takes a look at how healthcare data is managed now, lists the main privacy and security issues, and gives a thorough breakdown of blockchain options. The study shows through a case study how blockchain can be added to current healthcare systems. Smart contracts and consensus methods are used to make sure that data transfers are trustworthy and accountable. The study also looks at how well blockchain systems work in terms of how fast transactions happen, how well they can be scaled, and how much they cost. It also looks at how well they protect data privacy and security.","2643-444X","979-8-3315-1189-0","10.1109/ICSC64553.2025.10968535","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10968535","Blockchain;Healthcare Data Management;Data Privacy;Security;Smart Contracts","Data privacy;Privacy;Law;Hospitals;Smart contracts;Medical services;Elliptic curve cryptography;Control systems;Blockchains;Security","","3","","19","IEEE","24 Apr 2025","20-22 Feb. 2025","20-22 Feb. 2025","IEEE","IEEE Conferences"
"Blockchain Technology for Weather Data Management","M. Grebovic; T. Popovic; R. S. Grebovic","Faculty for Information Systems and Technologies, University of Donja Gorica, Podgorica, Montenegro; Faculty for Information Systems and Technologies, University of Donja Gorica, Podgorica, Montenegro; Faculty of Civil Engineering, University of Montenegro, Podgorica, Montenegro",2023 22nd International Symposium INFOTEH-JAHORINA (INFOTEH),"11 Apr 2023","2023","","","1","6","Obtaining and distributing real-time and localized primary and secondary weather datasets is very challenging. Primary datasets are collected, aggregated, and released from government-controlled weather stations in a complicated manual bureaucratic process. They are prone to maintenance and breakdowns, which lead to missing large data sections, requiring accessible, transparent, and affordable data cleaning. Also, there is no easy way for an independent researcher or a small company to set up a weather station and aggregate it into a broader system. Secondary datasets obtained from primary ones can lead to a heterogeneous and unstandardized marketplace caused by various data formats from different providers. It is necessary to provide a transparent, immutable, accessible, and monetizable distributed weather data system based on blockchain, containing: governance, oracle, data storage, and marketplace layer.","2767-9470","978-1-6654-7546-4","10.1109/INFOTEH57020.2023.10094082","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10094082","weather data;distributed network;blockchain;hash function;smart contract","Electric breakdown;Publishing;Smart contracts;Memory;Weather forecasting;Manuals;Data systems","","2","","44","IEEE","11 Apr 2023","15-17 March 2023","15-17 March 2023","IEEE","IEEE Conferences"
"An Interactive IoT-Blockchain System for Big Data Management","A. Al-Zoubi; T. Saadeddin; M. Dmour; L. Adi","Communications Engineering Department, Princess Sumaya University for Technology, Amman, Jordan; Networks and Information Security Engineering Department, Princess Sumaya University for Technology, Amman, Jordan; Graduate Studies School, University of Jordan, Amman, Jordan; Communications Engineering Department, Princess Sumaya University for Technology, Amman, Jordan",2022 4th IEEE Middle East and North Africa COMMunications Conference (MENACOMM),"2 Jan 2023","2022","","","71","76","An IoT-blockchain system is proposed to handle big data generated by a distributed network of sensors and controllers in an interactive manner. The system is designed using the Ethereum platform, which utilizes smart contracts, programmed in Solidity, to execute and manage data generated by IoT sensors and devices such as Raspberry Pi 4 and add-on hardware security modules. The proposed system runs a number of applications hosted by a local machine used to validate transactions. It then sends data to the rest of the network through InterPlanetary File System (IPFS) and Ethereum Swarm, forming a closed IoT ecosystem mastered by blockchain where a number of distributed IoT devices communicate and interact, thus forming a closed controlled environment. A prototype with four IoT handling units distributed over a wide geographical space was deployed to examine its feasibility, performance, and costs. Initial results indicate that big IoT data retrieval, storage is feasible, and interactivity is possible when meeting certain conditions of speed, cost and throughput.","","978-1-6654-9411-3","10.1109/MENACOMM57252.2022.9998263","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9998263","IoT Devices;Blockchain;Ethereum;Big Data","Costs;Web services;Ecosystems;Smart contracts;Big Data;Sensor systems;Blockchains","","2","","21","IEEE","2 Jan 2023","6-8 Dec. 2022","6-8 Dec. 2022","IEEE","IEEE Conferences"
"A Secured Blockchain Framework for Healthcare Data Management System","T. Ahmed; S. M. Qaiser; A. Waqar","CEME and SINES, NUST & Dept. of Electrical Engg, Digital Pakistan and CureMD Research Labs, Bahria University, Islamabad, Pakistan; Dept. of Electrical & Computer Engg, Effat University, Jeddah, Saudi Arabia; Dept. of Electrical Engg, Bahria Unviersity, Islamabad, Pakistan",2023 International Conference on IT and Industrial Technologies (ICIT),"11 Dec 2023","2023","","","1","6","In the healthcare system, electronic medical records are very critical, and they must be authenticated and verified. During the medical check-up, a large amount of patient medical data is generated which includes reports related to blood, life-threatening diseases, and personal information such as credit card numbers and addresses. Any privacy breach in patient medical records will bring various risks. A simple blockchain (Ethereum) can be effective to validate and authenticate stored data by deploying an immutable ledger. However, the main challenge in the simple blockchain is that its data can be easily accessible. In this paper, the authors create a business network for healthcare using Hyperledger fabric, which ensures that data is only available to the concerned person and its access rights are granted and revoked by the concerned participant. Additionally, the authors tested different scenarios to access blockchain security and its benefits.","","979-8-3503-1597-4","10.1109/ICIT59216.2023.10335863","Effat University; Effat University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10335863","healthcare;blockchain;medical record;business network;Hyperledger fabric","Distributed ledger;Medical services;Permission;Privacy breach;Fabrics;Data models;Real-time systems","","2","","28","IEEE","11 Dec 2023","9-10 Oct. 2023","9-10 Oct. 2023","IEEE","IEEE Conferences"
"ASCON-Based Mutual Authentication and Secure Surveillance Video Data Management in Smart Cities Using Blockchain","M. Chaurasia; A. K. Pal; S. H. Islam; J. Pradhan","Department of Computer Science and Engineering, Indian Institute of Technology (Indian School of Mines), Dhanbad, Dhanbad, India; Department of Computer Science and Engineering, Indian Institute of Technology (Indian School of Mines), Dhanbad, Dhanbad, India; Department of Computer Science and Engineering, Indian Institute of Information Technology Kalyani, Kalyani, India; Department of Computer Science and Engineering, National Institute of Technology Jamshedpur, Jamshedpur, India",IEEE Transactions on Consumer Electronics,"18 Aug 2025","2025","71","2","3029","3039","In the current era, the deployment of video surveillance systems  $(VSSs)$  is becoming a common practice in society for properly maintaining laws and order in public and private places. The surveillance video data  $(SD)$  generated from such infrastructure is sensitive and must address the concerns about its security. To ensure the security of SD, there is a need for a mechanism that provides authenticity, confidentiality, and integrity, all at the same time while being lightweight. ASCON delivers all these capabilities. This paper presents a novel approach to enhance the security of the smart city surveillance system using ASCON and Blockchain. Due to its immutable storage property, the Blockchain detects hardware attacks by validating the cameras and local servers. In this paper, SD is stored in the cloud server due to limited local server storage, which can become a primary target for attackers. Therefore, this paper stores the encrypted SD into the cloud server. Formal security analysis using the Scyther tool and the Random Oracle Model  $(ROM)$  validates the system’s robustness. Additionally, this paper evaluates and contrasts the proposed scheme’s computational and transmission overheads with the other existing schemes. The results show that the proposed system significantly enhances the security of SD, offering a resilient solution for smart city surveillance infrastructures.","1558-4127","","10.1109/TCE.2025.3552591","IHUB NTIHAC FOUNDATION, IIT Kanpur, Government of India(grant numbers:IHUBNTIHAC/2021/01/2); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10930929","ASCON;authentication;blockchain;ganache;smart city;video surveillance system","Servers;Blockchains;Authentication;Cloud computing;Security;Smart cities;Cameras;Hash functions;Hardware;Encryption","","2","","28","IEEE","18 Mar 2025","May 2025","","IEEE","IEEE Journals"
"Generative Architecture for Data Imputation in Secure Blockchain-Enabled Spatiotemporal Data Management","S. Li; W. Liu; Y. Wu; J. Zhao","School of Computer and Information Security, Guilin University of Electronic Technology, Guilin, China; School of Computer and Information Security, Guilin University of Electronic Technology, Guilin, China; Unit 95795 of PLA, Guilin, China; School of Computer and Information Security, Guilin University of Electronic Technology, Guilin, China",Journal of Web Engineering,"2 Apr 2024","2024","23","1","111","163","In the era of big data, one of the most critical challenges is ensuring secure access, retrieval, and sharing of linked spatiotemporal data. To address this challenge, this paper introduces a groundbreaking blockchain-enabled evolutionary indirect feedback graph algorithm for the secure management of interconnected spatiotemporal datasets. The algorithm utilizes a generative neural network model for data imputation, predicting and generating plausible values to improve dataset completeness and integrity. The core architecture utilizes blockchain technology to optimize data retrieval efficiency and uphold robust access control mechanisms. The algorithm incorporates indirect feedback mechanisms, allowing users to provide implicit feedback through their interactions, enhancing the relevance and efficiency of data retrieval. In addition. sophisticated graph-based techniques are used to model intricate relationships between data entities, facilitating seamless data retrieval and sharing in interwoven datasets. The algorithm's data security approach includes comprehensive access control mechanisms, encryption, and authentication mechanisms, safeguarding data confidentiality and integrity. Extensive evaluations show significant enhancements in retrieval performance and access control precision, making the proposed model a promising solution for the secure management of expansive interconnected spatiotemporal data.","1544-5976","","10.13052/jwe1540-9589.2315","GUET Graduate Education(grant numbers:2023YCXS063); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10488442","Indirect feedback graph algorithm;linked spatiotemporal data;big data analysis;secure access;data retrieval;generative AI;blockchain","Access control;Data privacy;Machine learning algorithms;Data security;Authentication;Transportation;Prediction algorithms","","2","","34","","2 Apr 2024","January 2024","","River Publishers","River Publishers Journals"
"Blockchain Powered IoT Solutions for Privacy Preserving Healthcare Data Management","A. AlGhamdi; H. B. Furaijl; N. A. Al-Sammarraie; A. I. Alanssari; N. R. Nimah; M. Soni","Computer Information Systems Department, College of Computer Science and Information Technology, Imam Abdalrhman Bin Faisal University, Khobar, Saudi Arabia; College of Pharmacy/ University of Al-Ameed, Karbala, Iraq; Department of Media -College of Arts, Al-Esraa University, Baghdad, Iraq; Al-Nisour University College, Baghdad, Iraq; Department of Sciences, Al-Manara College For Medical Sciences/ (Maysan), Iraq; Department of CSE, University Centre for Research & Development Chandigarh University, Mohali, Punjab, India",2025 4th OPJU International Technology Conference (OTCON) on Smart Computing for Innovation and Advancement in Industry 5.0,"14 Jul 2025","2025","","","1","6","This paper proposes improving blockchain-powered IoT systems for healthcare data management and real-time face recognition by focusing on accuracy, speed, and security. Advanced convolution methods, like depthwise separable and pointwise convolution, enhance feature extraction. This simplifies calculations without impacting facial feature recording. Batch normalization for stable training, ReLU activation for nonlinearity, and global average pooling to minimize dimensionality. These pieces optimize sorting for quick processing and real-time responsiveness. The recommended blockchain-powered IoT solution protects healthcare patient data well in terms of privacy, security, scale, and accuracy. It enables working with large files and accessing healthcare information in real time simply with little system latency and effective access control. Energy-efficient design reduces its environmental impact and operating expenses. After extensive testing, the recommended technology outperforms earlier ones for facial recognition and healthcare data management. It always scores better on data safety, system scalability, and energy economy. The recommended solution is adaptable and effective for large, real-time security and healthcare operations. It will be safe, scalable, and energy-efficient throughout time.","","979-8-3315-3536-0","10.1109/OTCON65728.2025.11070484","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11070484","Batch normalization;Convolution techniques;Data privacy;Data security;Dimensionality reduction;Energy efficiency;Feature extraction;Facial recognition;Healthcare data management;Scalability","Convolution;Face recognition;Scalability;Medical services;Feature extraction;Real-time systems;Energy efficiency;Safety;Security;Batch normalization","","2","","28","IEEE","14 Jul 2025","9-11 April 2025","9-11 April 2025","IEEE","IEEE Conferences"
"Distributed-to-Centralized Data Management through Blockchain Technologies in Large-Scale IoT Networks of Multicampus University","A. Sinaeepourfard; A. Dorri","Department of Computer Science, Norwegian University of Science and Technology (NTNU), Trondheim, Norway; School of Computer Science, Queensland University of Technology (QUT), Brisbane, Australia",2020 IEEE 22nd International Conference on High Performance Computing and Communications; IEEE 18th International Conference on Smart City; IEEE 6th International Conference on Data Science and Systems (HPCC/SmartCity/DSS),"26 Apr 2021","2020","","","1188","1194","Traditionally, blockchain technologies focus on data security and privacy issues in different business domains of smart cities. However, we believe that blockchain technologies can be beneficial for data and resource management in large-scale internet of things (IoT) networks of smart cities. Blockchain technologies and their related consensus algorithms and miners may apply through multilevel information communication technology (ICT) architecture in large-scale IoT networks of smart cities to organize the city-data and ICT resources. This position paper addresses an initial idea about the contribution of different smart cities and ICT concepts, including “blockchain technologies,” “distributed-to-centralized ICT architecture (D2C-ICT),” “distributed-to-centralized data management (D2CDM),” and “smart university.” We first present our D2C-ICT architecture in the smart university context using different distributed and centralized technologies, including cloudlet and cloud technologies. Finally, we show that the facilities of blockchain technologies for data and resource management through D2C-ICT architecture in large-scale IoT networks of smart cities.","","978-1-7281-7649-9","10.1109/HPCC-SmartCity-DSS50907.2020.00154","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9408072","Smart City;Smart University;large-scale IoT networks;blockchain technologies;distributed-to-centralized ICT architecture (D2C-ICT);distributed-to-centralized data management (D2C-DM)","Cloud computing;Smart cities;High performance computing;Data security;Distributed databases;Blockchain;Computer architecture","","2","","60","IEEE","26 Apr 2021","14-16 Dec. 2020","14-16 Dec. 2020","IEEE","IEEE Conferences"
"Creating A Resilient Blockchain Framework To Enhance The Efficiency And Security Of Data Management Within Internet Of Things Networks","A. Balavivekanandhan; A. Gummadi; M. Aarif; N. K. Bhasin; K. Gulati; I. I. Raj","Department of Computer Science, Dhanapalan College of Science and Management, Chennai, India; Department of CSE, CVR College of Engineering, Hyderabad, India; Department of Commerce, Aligarh Muslim University, Aligarh, Uttar Pradseh, India; Zonal Head Indian Institute of Banking and Finance, Amity University, Delhi, India; Amity School of Insurance, Banking and Actuarial Science, Amity University, Noida, Uttar Pradesh, India; Department of CSE, K.Ramakrishnan College of Engineering, Trichy, Tamil Nadu, India",2024 Third International Conference on Smart Technologies and Systems for Next Generation Computing (ICSTSN),"13 Sep 2024","2024","","","1","6","The Internet of Things (IoT) has revolutionized the way devices interact and share information, creating a vast network of interconnected devices. Studyproposed a robust blockchain framework tailored for the unique requirements of IoT environments to address these challenges. The proposed blockchain framework aims to enhance data integrity, security, and efficiency in IoT networks by leveraging the decentralized and tamper-resistant nature of blockchain technology. By incorporating smart contracts, the framework enables autonomous and secure execution of predefined rules, ensuring transparent and trustworthy interactions among IoT devices. The use of consensus algorithms specific to IoT requirements enhances the efficiency of data validation and ensures timely and accurate information dissemination. Furthermore, the framework focuses on scalability to accommodate the growing number of devices in IoT networks without compromising performance. Through the integration of consensus mechanisms and optimized data structures, the proposed solution minimizes the computational overhead associated with blockchain operations in resource-constrained IoT devices. By enhancing security, efficiency, and scalability, the study establishes the development of resilient and trustworthy IoT ecosystems, fostering innovation and growth in the rapidly evolving landscape of interconnected devices. The scalability index of the proposed method is 98.12% when compared with existing methods like ripple, DPOS and tendermint.","","979-8-3503-9156-5","10.1109/ICSTSN61422.2024.10671062","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10671062","Blockchain;Scalability Index;Internet of Things (IoT);Data Management;Data Security","Performance evaluation;Technological innovation;Scalability;Data security;Data integrity;Smart contracts;Ecosystems","","1","","15","IEEE","13 Sep 2024","18-19 July 2024","18-19 July 2024","IEEE","IEEE Conferences"
"Investigation on the Integrated Cloud and BlockChain (ICBC)Technologies to Secure Healthcare Data Management Systems","A. Mudheher Badr; L. Chaari Fourati; S. Ayed","Digital Research Center of Sfax (CRNS) Laboratory of Signals, Systems, Artificial Intelligence and Networks (SM@RTS), Sfax University, IRAQ; Digital Research Center of Sfax (CRNS) Laboratory of Signals, Systems, Artificial Intelligence and Networks (SM@RTS), Sfax University, TUNISIA; Institute Charles Delaunay-ERA University of Technology of Troyes, France",2023 15th International Conference on Developments in eSystems Engineering (DeSE),"17 Apr 2023","2023","","","19","26","Blockchain is emerging as one of the most promising and resourceful security technologies for cloud infrastructures. In a distributed database system, blockchain is used to store, read, and validate transactions. It can improve security, trustworthiness, and privacy by using an unchallengeable, shared distributed ledger on cloud nodes. Cloud-based healthcare systems (CHS) are vulnerable to various threats and attacks such as identity theft, medical fraud, insurance fraud, and alteration of critical patient data. Secure retrieval, access, and storage of data on CHS are necessary to protect critical medical data. Accordingly, the integrated cloud and BlockChain (ICBC) architecture emerge as a potential solution for shaping the next era of a healthcare system while providing efficient, secure, and effective patient care. In this context, this paper presents an in-depth exploration of advanced approaches to securing cloud-based healthcare data management systems using blockchain technologies. It provides a taxonomy and highlights the benefits and limitations of the approaches examined.","","979-8-3503-3514-9","10.1109/DeSE58274.2023.10100065","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10100065","Healthcare;Medical Internet of Things;Secu-rity;Cloud Computing;Blockchain","Cloud computing;Technological innovation;Privacy;Taxonomy;Medical services;Computer architecture;Blockchains","","1","","53","IEEE","17 Apr 2023","9-12 Jan. 2023","9-12 Jan. 2023","IEEE","IEEE Conferences"
"An Optimized Blockchain Model for Secure and Efficient Data Management in Internet of Things*","A. M. Al-madni; X. Ying; M. Tawfik; Z. A. T. Ahmed","College of Computer Science and Electronic Engineering. Hunan University, Changsha, China; College of Computer Science and Electronic Engineering. Hunan University, Changsha, China; Department of Computer Science, Dr. Babasaheb Ambedkar Marathwada University, Aurangabad, India; Department of Computer Science, Dr. Babasaheb Ambedkar Marathwada University, Aurangabad, India","2024 IEEE International Conference on Information Technology, Electronics and Intelligent Communication Systems (ICITEICS)","22 Aug 2024","2024","","","1","11","The Internet of Things (IoT) has transformed the way we collect, process, and store data. However, the security, scalability, and transparency challenges that come with managing IoT data have become a major concern. In this research, we proposed an optimized blockchain model for secure and efficient data management in IoT environments. The proposed model uses a combination of sharding and pruning techniques to improve scalability, off-chain storage to reduce the storage overhead of the blockchain, and a custom consensus mechanism designed for IoT environments. The evaluation results showed that the proposed model can handle large numbers of IoT devices and data volumes, with good scalability, user experience, and integration capabilities with other systems. While the proposed model is an improvement over existing solutions in terms of security, transparency, and scalability, more research is needed to improve the model's functionality, validate its performance in real-world scenarios, and enhance its security and privacy mechanisms. Our proposed blockchain model has the potential to enhance data management in IoT environments, and could pave the way for a more secure and efficient data management future.","","979-8-3503-8269-3","10.1109/ICITEICS61368.2024.10624817","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10624817","Internet of Things (IoT);Data management;Blockchain;Security;Scalability;Transparency;Consensus mechanism","Performance evaluation;Sharding;Privacy;Electric potential;Scalability;Data models;User experience","","1","","50","IEEE","22 Aug 2024","28-29 June 2024","28-29 June 2024","IEEE","IEEE Conferences"
"Post-Quantum Security for Blockchain and Healthcare Data Management: A Review","Ö. Karaduman; Z. B. Gürbüz; M. T. Gençoğlu; H. Eren","Department of Software Engineering, Faculty of Engineering, Firat University, Elazığ, Türkiye; Department of Software Engineering, Faculty of Engineering, Firat University, Elazığ, Türkiye; Department of Machine Program, Vocational School of Technical Sciences, Firat University, Elazığ, Türkiye; Department of Air Traffic Control, The School of Civil Aviation, Firat University, Elazığ, Türkiye",2025 9th International Symposium on Innovative Approaches in Smart Technologies (ISAS),"12 Aug 2025","2025","","","1","10","The rapid advancement of quantum computing poses a significant threat to classical cryptographic methods used in blockchain-based healthcare systems. Existing security mechanisms such as RSA and ECC are vulnerable to quantum attacks, posing a risk to patient data integrity, confidentiality, and authentication mechanisms. To address this challenge, postquantum cryptographic (PQC) solutions, including lattice-based, hash-based, code-based, and multivariate polynomial-based techniques, have been proposed. This study systematically reviews and classifies PQC methods and their integration into blockchainbased healthcare infrastructures. A three-layer security model is discussed to enhance blockchain resilience against quantum attacks. The study further explores on-chain, off-chain, and crosschain security mechanisms within healthcare applications to ensure secure medical data storage, patient identity management, and interoperability among healthcare providers. The findings suggest that hybrid cryptographic models, combining classical and post-quantum techniques, provide a practical transition strategy for ensuring long-term security in blockchain networks. This research contributes to the field by offering a structured classification of quantum-resistant blockchain security mechanisms and providing insights into future research directions, particularly in the areas of quantum-safe healthcare data management, performance optimization of PQC methods, and the development of quantum-resistant smart contracts.","","979-8-3315-1482-2","10.1109/ISAS66241.2025.11101859","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11101859","post-quantum cryptograph;blockchain;healthcare data;quantum-resistant signature;on-chain security;off-chain storage","Quantum computing;Reviews;Scalability;Smart contracts;Medical services;Blockchains;Cryptography;Standards;Optimization;Resilience","","1","","66","IEEE","12 Aug 2025","27-28 June 2025","27-28 June 2025","IEEE","IEEE Conferences"
"Smart Agriculture 4.0: Technology Recommendations and Interoperability of Devices, Sensors and Data Management using Blockchain","H. Kaschel; S. Cordero; P. Adasme; C. Ahumada","Department of Electrical Engineering, Universidad de Santiago de Chile (USACH), Santiago, Chile; Department of Electrical Engineering, Universidad de Santiago de Chile (USACH), Santiago, Chile; Electrical Engineering Department, Universidad de Santiago de Chile (USACH), Santiago, Chile; Electrical and Computer Engineering Department, Federico Santa María Technical University (UTFSM), Valparaiso, Chile",2022 IEEE International Conference on Automation/XXV Congress of the Chilean Association of Automatic Control (ICA-ACCA),"10 Jan 2023","2022","","","1","7","Currently the protocols associated with wireless technologies applied to Wireless Sensor Networks (WSN) is a great alternative that will allow the control, monitoring and of course the marketing of plant products. In the context of intelligent agriculture, since it is intended to obtain a higher degree of productivity, allowing great benefits that are associated with crops and harvests. It also describes the parameters of each wireless communication protocol, which are classified according to coverage, as well as how Blockchain interacts in data management in different activities in smart agriculture. The article provides the fundamental technical specifications of the protocols for wireless networks, consequently, it will be possible to have a global technical vision, which will allow the selection of devices and/or sensors now of implementing a WSN applied to smart agriculture, according to requirements.","","978-1-6654-9408-3","10.1109/ICA-ACCA56767.2022.10006132","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10006132","Blockchain;IoT Agriculture 4.0;Latency;Network wireless technologies;Smart agriculture;Sensor’s;WSN;WIFI7;Wireless protocols","Smart agriculture;Wide area networks;Productivity;Wireless sensor networks;Protocols;Wireless networks;Zigbee","","1","","25","IEEE","10 Jan 2023","24-28 Oct. 2022","24-28 Oct. 2022","IEEE","IEEE Conferences"
"Enhancing Environmental Data Management through Dynamic Smart Contract Interaction on Blockchain","I. Saputra; M. Wahyudi; Sumanto; Frieyadie; Nurajijah; R. K. Serli; A. Yoraeni; N. Ruhyana; I. Sutedja","Sistem Informasi, Fakultas Teknologi Informasi, Universitas Nusa Mandiri, Jakarta, Indonesia; Informatika, Fakultas Teknik dan Informatika, Universitas Bina Sarana Informatika, Jakarta, Indonesia; Informatika, Fakultas Teknik dan Informatika, Universitas Bina Sarana Informatika, Jakarta, Indonesia; Sistem Informasi, Fakultas Teknologi Informasi, Universitas Nusa Mandiri, Jakarta, Indonesia; Sistem Informasi, Fakultas Teknologi Informasi, Universitas Nusa Mandiri, Jakarta, Indonesia; Informatika, Fakultas Teknik dan Informatika, Universitas Bina Sarana Informatika, Jakarta, Indonesia; Sistem Informasi, Fakultas Teknologi Informasi, Universitas Nusa Mandiri, Jakarta, Indonesia; Sains Data, Fakultas Teknologi Informasi, Universitas Nusa Mandiri, Jakarta, Indonesia; Sistem Informasi, Fakultas Teknologi Informasi, Universitas Bina Nusantara, Jakarta, Indonesia",2024 International Conference on Information Technology Research and Innovation (ICITRI),"2 Oct 2024","2024","","","341","346","In the realm of environmental data management, ensuring data integrity and accessibility is paramount. This paper presents the implementation of blockchain technology enhanced with Dynamic Smart Contract Interaction (DSCI) to effectively manage NOAA weather and environmental data. The proposed system leverages blockchain’s decentralized nature to secure data, while DSCI facilitates real-time updates, automated processes, and dynamic interactions within the blockchain. This combination ensures data authenticity, integrity, and secure access, providing fishermen with reliable data for strategic decision-making. The system addresses specific challenges in the fisheries sector by integrating NOAA data into a secure blockchain framework, preventing data leakage and manipulation. Key contributions of this study include a detailed explanation of the encryption algorithms and frameworks used, the step-by-step integration process of NOAA data into the blockchain, and quantitative results substantiating the system’s efficiency and robustness. The system’s functionality was rigorously tested through unit, integration, performance, and security testing, demonstrating significant improvements in data management practices, offering enhanced security, transparency, and operational efficiency. Comparative analysis with existing solutions highlights the advantages of the proposed system.","","979-8-3503-7621-0","10.1109/ICITRI62858.2024.10698936","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10698936","blockchain;transparent;fishery;weather data","Technological innovation;Data integrity;Scalability;Smart contracts;Robustness;Blockchains;Encryption;National Oceanic and Atmospheric Administration;Testing;Meteorology","","1","","26","IEEE","2 Oct 2024","5-6 Sept. 2024","5-6 Sept. 2024","IEEE","IEEE Conferences"
"A Blockchain-based data management approach for swarm-edge computing","A. Imeri; O. Gharsallaoui; T. Grandjean; U. Roth","Reliable, Secure and Connected Systems (READY) Unit Luxembourg Institute of Science and Technology (LIST), Esch-sur-Alzette, Luxembourg; Reliable, Secure and Connected Systems (READY) Unit Luxembourg Institute of Science and Technology (LIST), Esch-sur-Alzette, Luxembourg; Reliable, Secure and Connected Systems (READY) Unit Luxembourg Institute of Science and Technology (LIST), Esch-sur-Alzette, Luxembourg; Reliable, Secure and Connected Systems (READY) Unit Luxembourg Institute of Science and Technology (LIST), Esch-sur-Alzette, Luxembourg","2025 12th IFIP International Conference on New Technologies, Mobility and Security (NTMS)","18 Jul 2025","2025","","","136","143","The rapid evolution of data management in decentralized environments requires innovative solutions to ensure security, accessibility, and efficiency. This paper presents a scientific approach for secure data management in swarmedge computing. The approach leverages DAO, smart contracts, and IPFS to enhance data availability, security, and privacy. It addresses key challenges in integrating off-chain data with blockchain ecosystems. The exploitability of the oracles for data tokenization, smart contracts for metadata mapping and data files based on metadata, and access control are significant contributions from the scientific approach. The proposed approach presents an advanced decentralized, smart contract-driven data management system, integrating non-fungible tokens (NFTs) for data ownership and access rights.","2157-4960","979-8-3315-5276-3","10.1109/NTMS65597.2025.11076964","Horizon Europe; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11076964","Index Terms-blockchain;data management;data security;oracle;data access control;IPFS","Access control;Data privacy;Smart contracts;Ecosystems;Metadata;Permission;Tokenization;Nonfungible tokens;Indexes","","1","","20","IEEE","18 Jul 2025","18-20 June 2025","18-20 June 2025","IEEE","IEEE Conferences"
